Palabra,Etiqueta_POS
Canaria,PROPN
;,PUNCT
la,DET
una,DET
nao,NOUN
de,ADP
éstas,PRON
era,AUX
nueva,ADJ
del,ADP
primer,ADJ
viaje,NOUN
",",PUNCT
y,CCONJ
era,AUX
de,ADP
trescientos,NUM
y,CCONJ
cincuenta,NUM
toneles,NOUN
",",PUNCT
y,CCONJ
la,DET
otra,PRON
era,AUX
de,ADP
ciento,NUM
y,CCONJ
cincuenta,NUM
;,PUNCT
los,DET
cuales,PRON
navíos,NOUN
aderezó,VERB
muy,ADV
bien,ADV
y,CCONJ
proveyó,VERB
de,ADP
muchos,DET
bastimentos,NOUN
y,CCONJ
pilotos,NOUN
y,CCONJ
marineros,NOUN
",",PUNCT
y,CCONJ
hizo,VERB
cuatrocientos,NUM
soldados,NOUN
bien,ADV
aderezados,ADJ
",",PUNCT
cual,PRON
convenía,VERB
para,ADP
el,DET
socorro,NOUN
;,PUNCT
y,CCONJ
todos,DET
los,DET
que,PRON
se,PRON
ofrecieron,VERB
a,ADP
ir,VERB
en,ADP
la,DET
jornada,NOUN
llevaron,VERB
las,DET
armas,NOUN
dobladas,ADJ
.,PUNCT
Estuvo,AUX
en,ADP
mercar,VERB
y,CCONJ
proveer,VERB
los,DET
navíos,NOUN
desde,ADP
el,DET
mes,NOUN
de,ADP
mayo,NOUN
hasta,ADP
en,ADP
fin,NOUN
de,ADP
septiembre,NOUN
",",PUNCT
y,CCONJ
estuvieron,AUX
prestos,ADJ
para,ADP
poder,AUX
navegar,VERB
",",PUNCT
y,CCONJ
con,ADP
tiempos,NOUN
contrarios,ADJ
estuvo,AUX
detenido,ADJ
en,ADP
la,DET
ciudad,NOUN
de,ADP
Cádiz,PROPN
desde,NOUN
en,ADP
fin,NOUN
de,ADP
septiembre,NOUN
hasta,ADP
2,NUM
de,ADP
noviembre,NOUN
",",PUNCT
que,PRON
se,PRON
embarcó,VERB
y,CCONJ
hizo,VERB
su,DET
viaje,NOUN
",",PUNCT
y,CCONJ
en,ADP
nueve,NUM
días,NOUN
llegó,VERB
a,ADP
la,DET
isla,NOUN
de,ADP
la,DET
Palma,PROPN
",",PUNCT
a,ADP
do,ADP
desembarcó,NOUN
con,ADP
toda,DET
la,DET
gente,NOUN
",",PUNCT
y,CCONJ
estuvo,VERB
allí,ADV
veinte,NUM
y,CCONJ
cinco,NUM
días,NOUN
esperando,VERB
tiempo,NOUN
para,ADP
seguir,VERB
su,DET
camino,NOUN
",",PUNCT
y,CCONJ
al,ADP
cabo,NOUN
de,ADP
ellos,PRON
se,PRON
embarcó,VERB
para,ADP
Cabo,PROPN
Verde,PROPN
y,CCONJ
",",PUNCT
en,ADP
el,DET
camino,NOUN
",",PUNCT
la,DET
nao,NOUN
capitana,ADJ
hizo,VERB
un,DET
agua,NOUN
muy,ADV
grande,ADJ
",",PUNCT
y,CCONJ
fue,AUX
tal,PRON
",",PUNCT
que,PRON
subió,VERB
dentro,ADV
en,ADP
el,DET
navío,NOUN
doce,NUM
palmos,NOUN
en,ADP
alto,NOUN
",",PUNCT
y,CCONJ
se,PRON
mojaron,VERB
y,CCONJ
perdieron,VERB
más,ADV
de,ADP
quinientos,NUM
quintales,NOUN
de,ADP
bizcocho,NOUN
",",PUNCT
y,CCONJ
se,PRON
perdió,VERB
mucho,DET
aceite,NOUN
y,CCONJ
otros,DET
bastimentos,NOUN
;,PUNCT
lo,PRON
cual,PRON
los,PRON
puso,VERB
en,ADP
mucho,DET
trabajo,NOUN
;,PUNCT
y,CCONJ
así,ADV
",",PUNCT
fueron,AUX
con,ADP
ella,PRON
dando,VERB
siempre,ADV
a,ADP
la,DET
bomba,NOUN
de,ADP
día,NOUN
y,CCONJ
de,ADP
noche,NOUN
",",PUNCT
hasta,ADP
que,SCONJ
llegaron,VERB
a,ADP
la,DET
isla,NOUN
de,ADP
Santiago,PROPN
(,PUNCT
que,PRON
es,AUX
una,PRON
de,ADP
las,DET
islas,NOUN
de,ADP
Cabo,PROPN
Verde,PROPN
),PUNCT
",",PUNCT
y,CCONJ
allí,ADV
desembarcaron,VERB
y,CCONJ
sacaron,VERB
los,DET
caballos,NOUN
en,ADP
tierra,NOUN
",",PUNCT
por,ADP
que,SCONJ
se,PRON
refrescasen,VERB
y,CCONJ
descansasen,VERB
del,ADP
trabajo,NOUN
que,PRON
hasta,ADP
allí,ADV
habían,AUX
traído,VERB
",",PUNCT
y,CCONJ
también,ADV
porque,SCONJ
se,PRON
había,AUX
de,ADP
descargar,VERB
la,DET
nao,NOUN
para,ADP
remediar,VERB
el,DET
agua,NOUN
que,PRON
hacía,VERB
;,PUNCT
y,CCONJ
descargada,ADJ
",",PUNCT
el,DET
maestre,NOUN
de,ADP
ella,PRON
la,PRON
estancó,VERB
",",PUNCT
porque,SCONJ
era,AUX
el,DET
mejor,ADJ
buzo,NOUN
que,PRON
había,AUX
en,ADP
España,PROPN
.,PUNCT
Vinieron,VERB
desde,ADP
la,DET
Palma,PROPN
hasta,ADP
esta,DET
isla,NOUN
de,ADP
Cabo,PROPN
Verde,PROPN
en,ADP
diez,NUM
días,NOUN
",",PUNCT
que,PRON
hay,AUX
de,ADP
la,DET
una,PRON
a,ADP
la,DET
otra,DET
trescientas,ADJ
leguas,NOUN
.,PUNCT
En,ADP
esta,DET
isla,NOUN
hay,AUX
muy,ADV
mal,ADV
puerto,NOUN
",",PUNCT
porque,SCONJ
a,ADP
do,ADP
surgen,VERB
y,CCONJ
echan,VERB
las,DET
anclas,NOUN
hay,AUX
abajo,ADV
muchas,DET
peñas,NOUN
",",PUNCT
las,DET
cuales,PRON
roen,VERB
los,DET
cabos,NOUN
que,PRON
llevan,VERB
atadas,ADJ
las,DET
anclas,NOUN
",",PUNCT
y,CCONJ
cuando,SCONJ
las,PRON
van,AUX
a,ADP
sacar,VERB
quédanse,NOUN
allá,ADV
las,DET
anclas,NOUN
;,PUNCT
y,CCONJ
por,ADP
esto,PRON
dicen,VERB
los,DET
marineros,NOUN
que,PRON
aquel,DET
puerto,NOUN
tiene,VERB
muchos,DET
ratones,NOUN
",",PUNCT
porque,SCONJ
les,PRON
roen,VERB
los,DET
cabos,NOUN
que,PRON
llevan,VERB
las,DET
anclas,NOUN
;,PUNCT
y,CCONJ
por,ADP
esto,PRON
es,AUX
muy,ADV
peligroso,ADJ
puerto,NOUN
para,ADP
los,DET
navíos,NOUN
que,PRON
allí,ADV
están,VERB
",",PUNCT
si,SCONJ
les,PRON
toma,VERB
alguna,DET
tormenta,NOUN
.,PUNCT
Esta,DET
isla,NOUN
es,AUX
viciosa,ADJ
y,CCONJ
muy,ADV
enferma,NOUN
de,ADP
verano,NOUN
;,PUNCT
tanto,ADV
",",PUNCT
que,SCONJ
la,DET
mayor,ADJ
parte,NOUN
de,ADP
los,DET
que,PRON
allí,ADV
desembarcan,VERB
se,PRON
mueren,VERB
en,ADP
pocos,DET
días,NOUN
que,SCONJ
allí,ADV
estén,AUX
;,PUNCT
y,CCONJ
el,DET
armada,ADJ
estuvo,VERB
allí,ADV
veinte,NUM
y,CCONJ
cinco,NUM
días,NOUN
",",PUNCT
en,ADP
los,DET
cuales,PRON
no,ADV
se,PRON
murió,VERB
ningún,DET
hombre,NOUN
de,ADP
ella,PRON
",",PUNCT
y,CCONJ
de,ADP
esto,PRON
se,PRON
espantaron,VERB
los,DET
de,ADP
la,DET
tierra,NOUN
",",PUNCT
y,CCONJ
lo,PRON
tuvieron,VERB
por,ADP
gran,ADJ
maravilla,NOUN
;,PUNCT
y,CCONJ
los,DET
vecinos,NOUN
de,ADP
aquella,DET
isla,NOUN
les,PRON
hicieron,VERB
muy,ADV
buen,ADJ
acogimiento,NOUN
",",PUNCT
y,CCONJ
ella,PRON
es,AUX
muy,ADV
rica,ADJ
y,CCONJ
tiene,VERB
muchos,DET
doblones,NOUN
más,ADV
que,SCONJ
reales,ADJ
",",PUNCT
los,DET
cuales,PRON
les,PRON
dan,VERB
los,DET
que,PRON
van,AUX
a,ADP
mercar,VERB
los,DET
negros,NOUN
para,ADP
las,DET
Indias,PROPN
",",PUNCT
y,CCONJ
les,PRON
daban,VERB
cada,DET
doblón,NOUN
por,ADP
veinte,NUM
reales,ADJ
.,PUNCT
"


",SPACE
CAPÍTULO,PROPN
II,PROPN
"

",SPACE
De,ADP
cómo,PRON
partimos,VERB
de,ADP
la,DET
isla,NOUN
de,ADP
Cabo,PROPN
Verde,PROPN
"

",SPACE
Remediada,PROPN
el,DET
agua,NOUN
de,ADP
la,DET
nao,NOUN
capitana,ADJ
y,CCONJ
proveídas,VERB
las,DET
cosas,NOUN
necesarias,ADJ
de,ADP
agua,NOUN
y,CCONJ
carne,NOUN
y,CCONJ
otras,DET
cosas,NOUN
",",PUNCT
nos,PRON
embarcamos,VERB
en,ADP
seguimiento,NOUN
de,ADP
nuestro,DET
viaje,NOUN
",",PUNCT
y,CCONJ
pasamos,VERB
la,DET
línea,NOUN
equinoccial,ADJ
;,PUNCT
y,CCONJ
yendo,VERB
navegando,VERB
requirió,VERB
el,DET
maestre,NOUN
el,DET
agua,NOUN
que,PRON
llevaba,VERB
la,DET
nao,NOUN
capitana,ADJ
",",PUNCT
y,CCONJ
de,ADP
cien,NUM
botas,NOUN
que,PRON
metió,VERB
no,ADV
halló,VERB
más,ADV
de,ADP
tres,NUM
",",PUNCT
y,CCONJ
habían,AUX
de,ADP
beber,VERB
de,ADP
ellas,PRON
cuatrocientos,NUM
hombres,NOUN
y,CCONJ
treinta,NUM
caballos,NOUN
.,PUNCT
Y,CCONJ
vista,VERB
la,DET
necesidad,NOUN
tan,ADV
grande,ADJ
",",PUNCT
el,DET
gobernador,NOUN
mandó,VERB
que,SCONJ
tómase,VERB
la,DET
tierra,NOUN
",",PUNCT
y,CCONJ
fueron,AUX
tres,NUM
días,NOUN
en,ADP
demanda,NOUN
de,ADP
ella,PRON
;,PUNCT
y,CCONJ
al,ADP
cuarto,ADJ
día,NOUN
",",PUNCT
una,DET
hora,NOUN
antes,ADV
que,SCONJ
amaneciese,VERB
",",PUNCT
acaesció,VERB
una,DET
cosa,NOUN
admirable,ADJ
",",PUNCT
y,CCONJ
porque,SCONJ
no,ADV
es,AUX
fuera,ADV
de,ADP
propósito,NOUN
",",PUNCT
la,DET
porné,NOUN
aquí,ADV
",",PUNCT
y,CCONJ
es,AUX
que,SCONJ
yendo,VERB
con,ADP
los,DET
navíos,NOUN
a,ADP
dar,VERB
en,ADP
tierra,NOUN
en,ADP
unas,DET
peñas,NOUN
muy,ADV
altas,ADJ
",",PUNCT
sin,ADP
que,SCONJ
lo,PRON
viese,VERB
ni,ADV
sintiese,VERB
ninguna,DET
persona,NOUN
de,ADP
los,DET
que,PRON
venían,VERB
en,ADP
los,DET
navíos,NOUN
",",PUNCT
comenzó,VERB
a,ADP
cantar,VERB
un,DET
grillo,NOUN
",",PUNCT
el,DET
cual,PRON
metió,VERB
en,ADP
la,DET
nao,NOUN
en,ADP
Cádiz,PROPN
un,DET
soldado,NOUN
que,PRON
venía,VERB
malo,ADJ
con,ADP
deseo,NOUN
de,ADP
oír,VERB
música,NOUN
del,ADP
grillo,NOUN
",",PUNCT
y,CCONJ
había,AUX
dos,NUM
meses,NOUN
y,CCONJ
medio,NUM
que,PRON
navegábamos,VERB
y,CCONJ
no,ADV
lo,PRON
habíamos,AUX
oído,VERB
ni,CCONJ
sentido,NOUN
",",PUNCT
de,ADP
lo,PRON
cual,PRON
el,DET
que,PRON
lo,PRON
metió,VERB
venía,VERB
muy,ADV
enojado,ADJ
",",PUNCT
y,CCONJ
como,SCONJ
aquella,DET
mañana,NOUN
sintió,VERB
la,DET
tierra,NOUN
",",PUNCT
comenzó,VERB
a,ADP
cantar,VERB
",",PUNCT
y,CCONJ
a,ADP
la,DET
música,NOUN
de,ADP
él,PRON
recordó,VERB
toda,DET
la,DET
gente,NOUN
de,ADP
la,DET
nao,NOUN
y,CCONJ
vieron,VERB
las,DET
peñas,NOUN
",",PUNCT
que,PRON
estaban,VERB
un,DET
tiro,NOUN
de,ADP
ballesta,NOUN
de,ADP
la,DET
nao,NOUN
",",PUNCT
y,CCONJ
comenzaron,VERB
a,ADP
dar,VERB
voces,NOUN
para,ADP
que,SCONJ
echasen,VERB
anclas,NOUN
;,PUNCT
porque,SCONJ
íbamos,AUX
al,ADP
través,NOUN
a,ADP
dar,VERB
en,ADP
las,DET
peñas,NOUN
;,PUNCT
y,CCONJ
así,ADV
",",PUNCT
las,PRON
echaron,VERB
",",PUNCT
y,CCONJ
fueron,AUX
causa,NOUN
que,SCONJ
no,ADV
nos,PRON
perdiésemos,ADJ
;,PUNCT
que,SCONJ
es,AUX
cierto,ADJ
",",PUNCT
si,SCONJ
el,DET
grillo,NOUN
no,ADV
cantara,VERB
nos,PRON
ahogáramos,VERB
cuatrocientos,NUM
hombres,NOUN
y,CCONJ
treinta,NUM
caballos,NOUN
;,PUNCT
y,CCONJ
entre,ADP
todos,PRON
se,PRON
tuvo,VERB
por,ADP
milagro,NOUN
que,SCONJ
Dios,PROPN
hizo,VERB
por,ADP
nosotros,PRON
;,PUNCT
y,CCONJ
de,ADP
ahí,ADV
en,ADP
adelante,ADV
",",PUNCT
yendo,VERB
navegando,VERB
por,ADP
más,ADV
de,ADP
cien,NUM
leguas,NOUN
por,ADP
luengo,PROPN
de,ADP
costa,PROPN
",",PUNCT
siempre,ADV
todas,DET
las,DET
noches,NOUN
el,DET
grillo,NOUN
nos,PRON
daba,VERB
su,DET
música,NOUN
;,PUNCT
y,CCONJ
ansí,VERB
",",PUNCT
con,ADP
ella,PRON
llegó,VERB
el,DET
armada,ADJ
a,ADP
un,DET
puerto,NOUN
que,PRON
se,PRON
llamaba,VERB
la,DET
Cananea,PROPN
",",PUNCT
que,PRON
está,AUX
pasado,ADJ
el,DET
Cabo,PROPN
Frío,PROPN
",",PUNCT
que,PRON
estará,AUX
en,ADP
veinte,NUM
y,CCONJ
cuatro,NUM
grados,NOUN
de,ADP
altura,NOUN
.,PUNCT
Es,AUX
buen,ADJ
puerto,NOUN
;,PUNCT
tiene,VERB
unas,DET
islas,NOUN
a,ADP
la,DET
boca,NOUN
de,ADP
él,PRON
;,PUNCT
es,AUX
limpio,ADJ
",",PUNCT
y,CCONJ
tiene,VERB
once,NUM
brazas,NOUN
de,ADP
hondo,ADJ
.,PUNCT
Aquí,ADV
tomó,VERB
el,DET
gobernador,NOUN
la,DET
posesión,NOUN
de,ADP
él,PRON
por,ADP
Su,DET
Majestad,PROPN
;,PUNCT
y,CCONJ
después,ADV
de,ADP
tomada,ADJ
",",PUNCT
partió,VERB
de,ADP
allí,ADV
",",PUNCT
y,CCONJ
pasó,VERB
por,ADP
el,DET
río,NOUN
y,CCONJ
bahía,NOUN
que,PRON
dicen,VERB
de,ADP
San,PROPN
Francisco,PROPN
",",PUNCT
el,DET
cual,PRON
está,VERB
veinte,NUM
y,CCONJ
cinco,NUM
leguas,NOUN
de,ADP
la,DET
Cananea,PROPN
",",PUNCT
y,CCONJ
de,ADP
allí,ADV
fue,AUX
el,DET
armada,ADJ
a,ADP
desembarcar,VERB
en,ADP
la,DET
isla,NOUN
de,ADP
Santa,PROPN
Catalina,PROPN
",",PUNCT
que,PRON
está,AUX
veinte,NUM
y,CCONJ
cinco,NUM
leguas,NOUN
del,ADP
río,NOUN
de,ADP
San,PROPN
Francisco,PROPN
",",PUNCT
y,CCONJ
llegó,VERB
a,ADP
la,DET
isla,NOUN
de,ADP
Santa,PROPN
Catalina,PROPN
",",PUNCT
con,ADP
hartos,ADJ
trabajos,NOUN
y,CCONJ
fortunas,NOUN
que,PRON
por,ADP
el,DET
camino,NOUN
pasó,VERB
",",PUNCT
y,CCONJ
llegó,VERB
allí,ADV
a,ADP
29,NUM
días,NOUN
del,ADP
mes,NOUN
de,ADP
marzo,NOUN
de,ADP
1541,NUM
.,PUNCT
Está,AUX
la,DET
isla,NOUN
de,ADP
Santa,PROPN
Catalina,PROPN
en,ADP
veinte,NUM
y,CCONJ
ocho,NUM
grados,NOUN
de,ADP
altura,NOUN
escasos,ADJ
.,PUNCT
"


",SPACE
CAPÍTULO,PUNCT
III,PROPN
"

",SPACE
Que,PRON
trata,VERB
de,ADP
cómo,PRON
el,DET
gobernador,NOUN
llegó,VERB
con,ADP
su,DET
armada,NOUN
a,ADP
la,DET
isla,NOUN
de,ADP
Santa,PROPN
Catalina,PROPN
",",PUNCT
que,PRON
es,AUX
en,ADP
el,DET
Brasil,PROPN
",",PUNCT
y,CCONJ
desembarcó,VERB
allí,ADV
con,ADP
su,DET
armada,NOUN
"

",SPACE
Llegado,NOUN
que,SCONJ
hobo,NOUN
el,DET
gobernador,NOUN
con,ADP
su,DET
armada,NOUN
a,ADP
la,DET
isla,NOUN
de,ADP
Santa,PROPN
Catalina,PROPN
",",PUNCT
mandó,VERB
desembarcar,VERB
toda,DET
la,DET
gente,NOUN
que,PRON
consigo,VERB
llevaba,VERB
",",PUNCT
y,CCONJ
veinte,NUM
y,CCONJ
seis,NUM
caballos,NOUN
que,PRON
escaparon,VERB
de,ADP
la,DET
mar,NOUN
",",PUNCT
de,ADP
los,DET
cuarenta,NUM
y,CCONJ
seis,NUM
que,SCONJ
en,ADP
España,PROPN
embarcó,VERB
",",PUNCT
para,ADP
que,SCONJ
en,ADP
tierra,NOUN
se,PRON
reformasen,VERB
de,ADP
los,DET
trabajos,NOUN
que,PRON
habían,AUX
rescebido,VERB
con,ADP
la,DET
larga,ADJ
navegación,NOUN
",",PUNCT
y,CCONJ
para,ADP
tomar,VERB
lengua,NOUN
y,CCONJ
informarse,VERB
de,ADP
los,DET
indios,NOUN
naturales,ADJ
de,ADP
aquella,DET
tierra,NOUN
",",PUNCT
porque,SCONJ
por,ADP
ventura,NOUN
acaso,ADV
podrían,AUX
saber,VERB
del,ADP
estado,NOUN
en,ADP
que,PRON
estaba,VERB
la,DET
gente,NOUN
española,ADJ
que,PRON
iban,AUX
a,ADP
socorrer,VERB
",",PUNCT
que,PRON
residía,VERB
en,ADP
la,DET
provincia,NOUN
del,ADP
Río,PROPN
de,ADP
la,DET
Plata,PROPN
;,PUNCT
y,CCONJ
dio,VERB
a,ADP
entender,VERB
a,ADP
los,DET
indios,NOUN
cómo,PRON
iba,VERB
por,ADP
mandado,ADJ
de,ADP
Su,DET
Majestad,PROPN
a,ADP
hacer,VERB
el,DET
socorro,NOUN
",",PUNCT
y,CCONJ
tomó,VERB
posesión,NOUN
de,ADP
ella,PRON
en,ADP
nombre,NOUN
y,CCONJ
por,ADP
Su,DET
Majestad,PROPN
",",PUNCT
y,CCONJ
asimismo,ADV
del,ADP
puerto,NOUN
que,PRON
se,PRON
dice,VERB
de,ADP
la,DET
Cananea,PROPN
",",PUNCT
que,PRON
está,VERB
en,ADP
la,DET
costa,NOUN
del,ADP
Brasil,PROPN
",",PUNCT
en,ADP
veinte,NUM
y,CCONJ
cinco,NUM
grados,NOUN
",",PUNCT
poco,ADV
más,ADV
o,CCONJ
menos,ADV
.,PUNCT
Está,AUX
este,DET
puerto,NOUN
cincuenta,NUM
leguas,NOUN
de,ADP
la,DET
isla,NOUN
de,ADP
Santa,PROPN
Catalina,PROPN
;,PUNCT
y,CCONJ
en,ADP
todo,DET
el,DET
tiempo,NOUN
que,PRON
el,DET
gobernador,NOUN
estuvo,VERB
en,ADP
la,DET
isla,NOUN
",",PUNCT
a,ADP
los,DET
indios,NOUN
naturales,ADJ
de,ADP
ella,PRON
y,CCONJ
de,ADP
otras,DET
partes,NOUN
de,ADP
la,DET
costa,NOUN
del,ADP
Brasil,PROPN
(,PUNCT
vasallos,NOUN
de,ADP
Su,DET
Majestad,PROPN
),PUNCT
les,PRON
hizo,VERB
muy,ADV
buenos,ADJ
tratamientos,NOUN
;,PUNCT
y,CCONJ
de,ADP
estos,DET
indios,NOUN
tuvo,VERB
aviso,NOUN
cómo,PRON
catorce,NUM
leguas,NOUN
de,ADP
la,DET
isla,NOUN
",",PUNCT
donde,PRON
dicen,VERB
el,DET
Biaza,PROPN
",",PUNCT
estaban,VERB
dos,NUM
frailes,NOUN
franciscos,ADJ
",",PUNCT
llamados,ADJ
el,DET
uno,PRON
fray,NOUN
Bernaldo,PROPN
de,ADP
Armenta,PROPN
",",PUNCT
natural,ADJ
de,ADP
Córdoba,PROPN
",",PUNCT
y,CCONJ
el,DET
otro,DET
fray,NOUN
Alonso,PROPN
Lebrón,PROPN
",",PUNCT
natural,ADJ
de,ADP
la,DET
Gran,ADJ
Canaria,PROPN
;,PUNCT
y,CCONJ
dende,VERB
a,ADP
pocos,DET
días,NOUN
estos,DET
frailes,NOUN
se,PRON
vinieron,VERB
donde,PRON
el,DET
gobernador,NOUN
y,CCONJ
su,DET
gente,NOUN
estaban,AUX
muy,ADV
escandalizados,ADJ
y,CCONJ
atemorizados,VERB
de,ADP
los,DET
indios,NOUN
de,ADP
la,DET
tierra,NOUN
",",PUNCT
que,PRON
los,PRON
querían,VERB
matar,VERB
",",PUNCT
a,ADP
causa,NOUN
de,ADP
haberles,VERB
quemado,VERB
ciertas,DET
casas,NOUN
de,ADP
indios,NOUN
",",PUNCT
y,CCONJ
por,ADP
razón,NOUN
de,ADP
ello,PRON
habían,AUX
muerto,VERB
a,ADP
dos,NUM
cristianos,NOUN
que,PRON
en,ADP
aquella,DET
tierra,NOUN
vivían,VERB
;,PUNCT
y,CCONJ
bien,ADV
informado,ADJ
el,DET
gobernador,NOUN
del,ADP
caso,NOUN
",",PUNCT
procuró,VERB
sosegar,VERB
y,CCONJ
pacificar,VERB
los,DET
indios,NOUN
",",PUNCT
y,CCONJ
recogió,VERB
los,DET
frailes,NOUN
",",PUNCT
y,CCONJ
puso,VERB
paz,NOUN
entre,ADP
ellos,PRON
",",PUNCT
y,CCONJ
les,PRON
encargó,VERB
a,ADP
los,DET
frailes,NOUN
tuviesen,VERB
cargo,NOUN
de,ADP
doctrinar,VERB
los,DET
indios,NOUN
de,ADP
aquella,DET
tierra,NOUN
y,CCONJ
isla,NOUN
.,PUNCT
"


",SPACE
CAPÍTULO,PROPN
IV,PROPN
"

",SPACE
De,ADP
cómo,PRON
vinieron,VERB
nueve,NUM
cristianos,NOUN
a,ADP
la,DET
isla,NOUN
"

",SPACE
Y,CCONJ
prosiguiendo,VERB
el,DET
gobernador,NOUN
en,ADP
el,DET
socorro,NOUN
de,ADP
los,DET
españoles,NOUN
",",PUNCT
por,ADP
el,DET
mes,NOUN
de,ADP
mayo,NOUN
del,ADP
año,NOUN
de,ADP
1541,NUM
envió,VERB
una,DET
carabela,NOUN
con,ADP
Felipe,PROPN
de,ADP
Cáceres,PROPN
",",PUNCT
contador,NOUN
de,ADP
Vuestra,PROPN
Majestad,PROPN
",",PUNCT
para,ADP
que,SCONJ
entrase,VERB
por,ADP
el,DET
río,NOUN
que,PRON
dicen,VERB
de,ADP
la,DET
Plata,PROPN
a,ADP
visitar,VERB
el,DET
pueblo,NOUN
que,PRON
don,NOUN
Pedro,PROPN
de,ADP
Mendoza,PROPN
allí,ADV
fundó,VERB
",",PUNCT
que,PRON
se,PRON
llama,VERB
Buenos,PROPN
Aires,PROPN
;,PUNCT
y,CCONJ
porque,SCONJ
a,ADP
aquella,DET
sazón,NOUN
era,AUX
invierno,NOUN
y,CCONJ
tiempo,NOUN
contrario,ADJ
para,ADP
la,DET
navegación,NOUN
del,ADP
río,NOUN
",",PUNCT
no,ADV
pudo,AUX
entrar,VERB
",",PUNCT
y,CCONJ
se,PRON
volvió,VERB
a,ADP
la,DET
isla,NOUN
de,ADP
Santa,PROPN
Catalina,PROPN
",",PUNCT
donde,PRON
estaba,VERB
el,DET
gobernador,NOUN
",",PUNCT
y,CCONJ
allí,ADV
vinieron,VERB
nueve,NUM
cristianos,NOUN
españoles,ADJ
",",PUNCT
los,DET
cuales,PRON
vinieron,VERB
en,ADP
un,DET
batel,NOUN
huyendo,VERB
del,ADP
pueblo,NOUN
de,ADP
Buenos,PROPN
Aires,PROPN
",",PUNCT
por,ADP
los,DET
malos,ADJ
tratamientos,NOUN
que,PRON
les,PRON
hacían,VERB
los,DET
capitanes,NOUN
que,PRON
residían,VERB
en,ADP
la,DET
provincia,NOUN
",",PUNCT
de,ADP
los,DET
cuales,PRON
se,PRON
informó,VERB
del,ADP
estado,NOUN
en,ADP
que,PRON
estaban,VERB
los,DET
españoles,NOUN
que,SCONJ
en,ADP
aquella,DET
tierra,NOUN
residían,VERB
",",PUNCT
y,CCONJ
le,PRON
dijeron,VERB
que,SCONJ
el,DET
pueblo,NOUN
de,ADP
Buenos,PROPN
Aires,PROPN
estaba,AUX
poblado,ADJ
y,CCONJ
reformado,ADJ
de,ADP
gente,NOUN
y,CCONJ
bastimentos,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
Juan,PROPN
de,ADP
Ayolas,PROPN
",",PUNCT
a,ADP
quien,PRON
don,NOUN
Pedro,PROPN
de,ADP
Mendoza,PROPN
había,AUX
enviado,VERB
a,ADP
descubrir,VERB
la,DET
tierra,NOUN
y,CCONJ
poblaciones,NOUN
de,ADP
aquella,DET
provincia,NOUN
",",PUNCT
al,ADP
tiempo,NOUN
que,SCONJ
volvía,VERB
del,ADP
descubrimiento,NOUN
",",PUNCT
viniéndose,VERB
a,ADP
recoger,VERB
a,ADP
ciertos,DET
bergantines,NOUN
que,PRON
había,AUX
dejado,VERB
en,ADP
el,DET
puerto,NOUN
que,PRON
puso,VERB
por,ADP
nombre,NOUN
de,ADP
la,DET
Candelaria,PROPN
",",PUNCT
que,PRON
es,AUX
en,ADP
el,DET
lío,NOUN
del,ADP
Paraguay,PROPN
",",PUNCT
de,ADP
una,DET
generación,NOUN
de,ADP
indios,NOUN
que,PRON
viven,VERB
en,ADP
el,DET
dicho,ADJ
río,NOUN
",",PUNCT
que,PRON
se,PRON
llaman,VERB
payaguos,NOUN
",",PUNCT
le,PRON
mataron,VERB
a,ADP
él,PRON
y,CCONJ
a,ADP
todos,DET
los,DET
cristianos,NOUN
",",PUNCT
con,ADP
otros,DET
muchos,DET
indios,NOUN
que,PRON
traía,VERB
de,ADP
la,DET
tierra,NOUN
adentro,ADV
con,ADP
las,DET
cargas,NOUN
",",PUNCT
de,ADP
la,DET
generación,NOUN
de,ADP
unos,DET
indios,NOUN
que,PRON
se,PRON
llaman,VERB
chameses,NOUN
;,PUNCT
y,CCONJ
que,SCONJ
de,ADP
todos,DET
los,DET
cristianos,NOUN
y,CCONJ
indios,NOUN
había,AUX
escapado,VERB
un,DET
mozo,NOUN
de,ADP
la,DET
generación,NOUN
de,ADP
los,DET
chameses,NOUN
",",PUNCT
a,ADP
causa,NOUN
de,ADP
no,ADV
haber,AUX
hallado,VERB
en,ADP
el,DET
dicho,ADJ
puerto,NOUN
de,ADP
la,DET
Candelaria,PROPN
los,DET
bergantines,NOUN
que,PRON
allí,ADV
había,AUX
dejado,VERB
que,SCONJ
le,PRON
aguardasen,VERB
hasta,ADP
el,DET
tiempo,NOUN
de,ADP
su,DET
vuelta,NOUN
",",PUNCT
según,ADP
lo,PRON
había,AUX
mandado,VERB
y,CCONJ
encargado,ADJ
a,ADP
un,DET
Domingo,PROPN
de,ADP
Irala,PROPN
",",PUNCT
vizcaíno,NOUN
",",PUNCT
a,ADP
quien,PRON
dejó,VERB
por,ADP
capitán,NOUN
en,ADP
ellos,PRON
;,PUNCT
el,DET
cual,PRON
",",PUNCT
antes,ADV
de,ADP
ser,AUX
vuelto,VERB
el,DET
dicho,ADJ
Juan,PROPN
de,ADP
Ayolas,PROPN
",",PUNCT
se,PRON
había,AUX
retirado,VERB
",",PUNCT
y,CCONJ
desamparado,VERB
el,DET
puerto,NOUN
de,ADP
la,DET
Candelaria,PROPN
;,PUNCT
por,ADP
manera,NOUN
